epoch,learning_rate,train_ADE,train_FDE,valid_ADE,valid_FDE,goal_BCE_loss,traj_MSE_loss
260,2.5e-05,3.036901965203425,0.0,15.293634040640034,28.93979706676728,0.00043825321045005695,8.207586312294007
261,2.5e-05,2.953355880824285,0.0,16.422821692370494,29.100863275177982,0.0004361112500191666,7.985884213447571
262,2.5e-05,2.881739706480542,0.0,20.076000609529128,28.967884572274095,0.00044059516803827135,7.5375466585159305
263,2.5e-05,2.8388291127518643,0.0,18.34476127318286,31.782485601005206,0.0004355516968644224,7.320019793510437
264,2.5e-05,2.772731152341886,0.0,19.83083838935292,33.748780775507655,0.00043470347591210155,6.984869813919067
265,2.5e-05,2.8720237302081206,0.0,18.889157061183123,28.140759684623927,0.0004390331800095737,7.431309175491333
266,2.5e-05,2.90740337958165,0.0,24.272292865525692,33.81296457172534,0.00043788596813101324,7.8100014448165895
267,2.5e-05,2.972548593915635,0.0,16.83539021999464,28.13669883658033,0.000435654548346065,8.261006283760072
268,2.5e-05,2.871085573873613,0.0,14.22634739175849,24.670226554258154,0.00043805322056869047,7.430727219581604
269,2.5e-05,2.910156581417357,0.0,25.602469426776292,31.1042682030879,0.0004356651174020953,7.726493501663208
270,2.5e-05,3.340833538906582,0.0,18.406060393797148,32.53331287847747,0.0004345184730482288,9.723265910148621
271,2.5e-05,2.991884429796511,0.0,17.891881673707875,30.92493312511969,0.0004331619056756608,8.067810463905335
272,2.5e-05,2.850299738905717,0.0,16.063798100576488,25.43989391720623,0.0004348062720964663,7.30596969127655
273,2.5e-05,2.9217189542633704,0.0,14.484857304380574,25.252174479152085,0.0004347175185102969,7.806868076324463
274,2.5e-05,2.9228290224308298,0.0,16.603375382379653,26.12472552115764,0.0004347874317318201,7.715046715736389
275,2.5e-05,2.83486216891472,0.0,15.240220085196539,27.101005191103035,0.00043461356399348005,7.320807528495789
276,2.5e-05,2.8653950048580232,0.0,20.5152900415823,25.714394775005655,0.0004359918370028026,7.587013173103332
277,2.5e-05,2.9726206295265047,0.0,20.654019270468197,32.16470227547742,0.00043371454667067154,7.802346777915955
278,2.5e-05,2.830023570829572,0.0,20.326549446910892,31.974047810659496,0.00043837393022840845,7.280309998989106
279,2.5e-05,2.8500030231009865,0.0,18.65768735999361,34.23265704430571,0.0004384088053484447,7.479342186450959
280,2.5e-05,2.784687067087776,0.0,21.337219535757644,37.83251671397358,0.0004349837457993999,7.110873365402222
281,2.5e-05,2.8977247329022284,0.0,15.667685198127677,30.551737046023028,0.00043868756329175086,7.722279024124146
282,2.5e-05,2.7651373035356355,0.0,24.841148424586024,37.56465450339361,0.00043799535487778487,6.988493156433106
283,2.5e-05,2.8356676245357004,0.0,18.65866996826382,26.70490574180533,0.00043289621971780433,7.3843824625015255
284,2.5e-05,2.8170564830885647,0.0,22.881507013915876,37.89770956433147,0.00043693687475752083,7.134770154953003
285,2.5e-05,2.9216564206424676,0.0,18.470573720582035,33.23391988080576,0.00043546379602048545,7.98861939907074
286,2.5e-05,2.87160655555197,0.0,14.033565560612109,22.89830911706347,0.0004338881786679849,7.780103802680969
287,2.5e-05,2.8073956692645914,0.0,17.586422884136166,31.73633096852434,0.0004403733037179336,7.033165097236633
288,2.5e-05,2.828916221759995,0.0,15.099473305798451,26.58616948893311,0.00043626893748296427,7.321296143531799
289,2.5e-05,2.887754124616567,0.0,16.848381518223963,25.99427710979357,0.00043459529988467695,7.548562216758728
290,2.5e-05,3.047118889586545,0.0,21.36899502999192,30.699208718921067,0.0004348898233729415,8.384292435646056
291,2.5e-05,2.8231534707429744,0.0,23.546086037924532,35.63919822885356,0.0004370600741822273,7.243349027633667
292,2.5e-05,2.769649695107525,0.0,14.635139047552686,23.71083705797108,0.00043774267396656796,7.052664756774902
293,2.5e-05,2.947760890671795,0.0,17.087908152046552,27.36107904593879,0.00044115045166108756,8.030453968048096
294,2.5e-05,2.788662901142133,0.0,16.945104688679407,27.808478543517786,0.0004370691778603941,7.128498482704162
295,2.5e-05,2.7377569617199975,0.0,16.849233561699542,27.41339801128851,0.0004344927365309559,6.912436163425445
296,2.5e-05,2.809967590077304,0.0,17.955143786351616,30.553244555762056,0.00043540643091546374,7.329897665977478
297,2.5e-05,2.935239912632622,0.0,23.554392836509496,33.65801810562064,0.0004373289266368374,8.023283886909486
298,2.5e-05,2.7781445094739188,0.0,17.27772841759778,30.451905355540983,0.0004340379819041118,7.126011681556702
299,2.5e-05,3.1196629814682257,0.0,16.88238944482366,25.46355864870439,0.0004339622042607516,8.553472661972046
300,2.5e-05,2.7647237942739107,0.0,19.033252543265668,29.6496796345492,0.00043566908716456964,6.813923788070679
